conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1.69E+32,Wed Aug 23 16:39:48 +0000 2023,0,@NarasiNewsroom SiapÃ‚Â² aja turun saham wkwkwk,1.69E+32,,NarasiNewsroom,in,,0,0,0,https://x.com/Howeeeeeex/status/1694388984611590599,4501385592,Howeeeeeex
1.69E+32,Wed Aug 23 22:54:41 +0000 2023,1,@NarasiNewsroom Rangka tipis eh antikarat nya gak bener ya wasallam pasti cepet keropos. Klo gak recall ya tinggalkan Honda. Gak usah dibeli @welovehonda,1.69E+31,,NarasiNewsroom,in,jakarta,0,0,0,https://x.com/gentosugito/status/1694483324524503407,377174543,gentosugito
1.69E+32,Wed Aug 23 14:59:27 +0000 2023,0,@NarasiNewsroom Malah kluar duit lgi deh,1.69E+32,,NarasiNewsroom,in,Jember Jawa Timur,0,0,0,https://x.com/Bachrul961/status/1694363730879123557,9.55E+31,Bachrul961
1.69E+32,Thu Aug 24 02:29:16 +0000 2023,0,@NarasiNewsroom Rakus,1.69E+32,,NarasiNewsroom,in,,0,0,0,https://x.com/kapten0nemo/status/1694537327182496139,1.58E+32,kapten0nemo
1.69E+32,Fri Sep 01 23:25:47 +0000 2023,0,@NarasiNewsroom Ada beritanya: pihak kementerian panggil AHM. Trus tidak ada kelanjutan. Tidak mau recall malah jualan rangka ,1.70E+31,,NarasiNewsroom,in,NKRI,0,0,0,https://x.com/Zulfan_Hakim/status/1697752644851507420,103752813,Zulfan_Hakim
1.69E+32,Fri Aug 25 09:59:25 +0000 2023,0,@NarasiNewsroom Maap Honda... Sementara ini gua pindah merk sebelah dulu... Khan kaga lucu...tiba tiba rangka motor patah lagi dijalan,1.70E+32,,NarasiNewsroom,in,campaka mas,0,0,0,https://x.com/nikolausdhija/status/1695012999529197939,1.59E+32,nikolausdhija
1.69E+32,Sat Aug 26 15:19:03 +0000 2023,0,@NarasiNewsroom Perang dagang dimulai...,1.70E+32,,NarasiNewsroom,in,banjaran city,0,0,0,https://x.com/abuel_ghifari/status/1695455825673044043,543256275,abuel_ghifari
1.69E+32,Thu Aug 24 02:44:13 +0000 2023,1,@NarasiNewsroom Klo motor di jual rangka-nya. Berarti mobil juga ada yg jual sasis-nya di dealer?,1.69E+32,,NarasiNewsroom,in,Jakarta Barat DKI Jakarta,0,1,0,https://x.com/edoth76/status/1694541088323997793,240151317,edoth76
1.69E+32,Thu Aug 24 03:49:01 +0000 2023,0,@NarasiNewsroom Rangka dijual terpisah ,1.69E+32,,NarasiNewsroom,in,indonesia,0,0,0,https://x.com/ahmed_jun_/status/1694557399192154185,386786216,ahmed_jun_
1.69E+32,Thu Aug 24 03:30:37 +0000 2023,0,@NarasiNewsroom recall produk ksmptn jualan sprprt gini amat honda,1.69E+32,,NarasiNewsroom,in,Sidoarjo Indonesia,0,0,0,https://x.com/keisukeabdul/status/1694552765819949548,321378222,keisukeabdul
1.69E+32,Wed Aug 23 15:15:23 +0000 2023,0,@NarasiNewsroom Tenang aja nanti kan tau tau ada influencer yang membela wkwkwkw membela apa dibayar ya kira kira wkwkwk,1.69E+32,,NarasiNewsroom,in,#StopSmoking,0,0,0,https://x.com/Y_Yosua/status/1694367738331124169,237298491,Y_Yosua
1.69E+32,Thu Aug 24 01:15:37 +0000 2023,0,@NarasiNewsroom Ttp aja patah tanggung sendiri. Mana banyak kejadian. Bukan 1 2 motor loh,1.69E+32,,NarasiNewsroom,in,,0,0,0,https://x.com/EkoPujiwiyono/status/1694518794906169629,1.47E+32,EkoPujiwiyono
1.69E+32,Thu Aug 24 04:06:04 +0000 2023,0,@NarasiNewsroom Mengakui salah aja susah amat recall aja beres. Nyari2 terus jawaban buat pembenaran. Rugi ? ya resiko untuk lebih baik. Gak mau rugi jgn produksi.,1.69E+32,,NarasiNewsroom,in,,0,0,0,https://x.com/Dogtag_Hunter/status/1694561688346132900,1.65E+32,Dogtag_Hunter
1.69E+32,Fri Aug 25 00:59:39 +0000 2023,0,@NarasiNewsroom JANGAN DIBELI LAGIII. SUDAH TAU GAMPANG RUSAK DAN MEREPOTKAN SEMUA PIHAK BAHKAN MERUGIKAN KONSUMEN. LAH KOK MALAH BETAHH . KALO MASIH MAU BELI DAN NGALAMIN KEJADIAN NYA . YG JD GOBLOG SIAPAA??,1.69E+32,,NarasiNewsroom,in,,0,0,0,https://x.com/OrangPusattt/status/1694877163139588524,1.69E+32,OrangPusattt
1.69E+32,Tue Aug 29 10:41:33 +0000 2023,0,@NarasiNewsroom anehhh semakin mundur,1.70E+32,,NarasiNewsroom,in,,0,0,0,https://x.com/yusman59488594/status/1696473154607346101,1.59E+32,yusman59488594
1.69E+32,Fri Sep 01 03:03:57 +0000 2023,0,@NarasiNewsroom Sayang sekali . . dan saya sangat kecewa. . gak bakal beli Honda lagi . . perusahaan hanya mikirkan untungnya saja . . Kepercayaan masyarakat hilang seketika . .,1.70E+31,,NarasiNewsroom,in,,0,0,0,https://x.com/Humus82787149/status/1697445157157908775,1.35E+32,Humus82787149
1.69E+32,Sat Sep 16 13:11:26 +0000 2023,0,@NarasiNewsroom 3. Silikat memang bukan karat tp silikat bisa terkelupas dan las an bisa nampak dan disini jika terkena air akan berkarat. 4. Lubang buang air di rangka yg tidak efektif (kurang tepat) 5. Termasung lubang buang air pada tutup body bawah.,1.70E+32,,NarasiNewsroom,in,sukabumi,0,0,0,https://x.com/afonkdna/status/1703033855761072542,73301391,afonkdna
1.69E+32,Wed Aug 23 16:25:54 +0000 2023,0,@NarasiNewsroom Efek kebanyakan karyawan kontrak sama vokasi magang.... kualitas produk juga kaya rongsok.,1.69E+32,,NarasiNewsroom,in,,0,0,0,https://x.com/riannurrohman55/status/1694385485647667314,1.57E+32,riannurrohman55
1.69E+32,Wed Aug 23 17:12:11 +0000 2023,0,@NarasiNewsroom Sue udah terlanjur beli beat,1.69E+32,,NarasiNewsroom,in,,0,0,0,https://x.com/GaraGara1857305/status/1694397132260925835,1.67E+32,GaraGara1857305
1.69E+32,Thu Aug 24 01:11:49 +0000 2023,0,@NarasiNewsroom udah ganti aja produk lain banyak udah pindah merk aja,1.69E+32,,NarasiNewsroom,in,Center of Earth's Ã°Å¸Å’Å½,0,0,0,https://x.com/Why_Sudrajad/status/1694517836998414750,1.61E+32,Why_Sudrajad
1.69E+32,Thu Aug 24 04:06:23 +0000 2023,0,@NarasiNewsroom first create problem then sell solution,1.69E+32,,NarasiNewsroom,en,,0,0,0,https://x.com/MahlukGoa/status/1694561768192811511,1.02E+32,MahlukGoa
1.69E+32,Wed Aug 23 10:14:11 +0000 2023,0,@NarasiNewsroom Mana ini motor gw buat ngojek tiap hari,1.69E+32,,NarasiNewsroom,in,Tulungagung Indonesia,0,1,0,https://x.com/Reflector_NW/status/1694291937896038682,1.29E+32,Reflector_NW
1.69E+32,Thu Aug 24 01:34:04 +0000 2023,0,@NarasiNewsroom Selesai deh @hondaisme @welovehonda @AstraHondaCare selamat menikmati penurunan penjualan tahun ini.,1.69E+32,,NarasiNewsroom,in,,0,0,0,https://x.com/AlphaRe4/status/1694523435844796444,1.34E+32,AlphaRe4
1.69E+32,Sat Aug 26 17:13:48 +0000 2023,0,@NarasiNewsroom Kenapa jadi ikutÃ‚Â²an para 'kaum bebal' nih pabrik?,1.70E+32,,NarasiNewsroom,in,Kalisari jaktim,0,0,0,https://x.com/Aditya06803598/status/1695484701325357099,1.33E+32,Aditya06803598
1.69E+32,Wed Aug 23 15:05:19 +0000 2023,58,@NarasiNewsroom Gini ya gw liat pas Apple ngalamin cacat produk dia Gratis untuk jasa service + sparepart kalau ga bisa ya ganti unit ini kok pas ada cacat produk dari produksi malah dijual sparepartnya?? Jawab @hondaisme,1.69E+32,,NarasiNewsroom,in,Province of Bergamo Italy,1,4,6,https://x.com/ferrdihidayat/status/1694365204329689170,54807349,ferrdihidayat
1.69E+32,Thu Aug 24 18:17:12 +0000 2023,0,@NarasiNewsroom Sudah diprediksi dari 1 tahun lalu ternyata https://t.co/XUNkidPCeZ,1.69E+32,,NarasiNewsroom,in,,0,0,0,https://x.com/Cinutzzz/status/1694775882752348626,190786937,Cinutzzz
1.69E+32,Thu Aug 24 03:39:30 +0000 2023,0,@NarasiNewsroom gak ada yg salah dengan esaf yg salah bahan rangkanya yg terlalu tipis dan mudah karat. ahm mengeruk untung lebih dengan esaf ,1.69E+32,,NarasiNewsroom,in,Indonesia,0,0,0,https://x.com/robbisantiaji/status/1694555004210962465,70380004,robbisantiaji
1.69E+32,Wed Aug 23 18:12:07 +0000 2023,2,@NarasiNewsroom Ukhti ukhti naik skupi knp harus ganti rangka? Kan di dalem bodi dia diem aja,1.69E+32,,NarasiNewsroom,in,yogyakarta,0,0,0,https://x.com/rochmadceper/status/1694412213770149936,382147279,rochmadceper
1.69E+32,Thu Aug 24 01:46:40 +0000 2023,0,@NarasiNewsroom berarti dari awal mereka keluarkan produk eSAF ini mereka sudah yakin akan laku. ibaratnya ciptakan penyakit dan jual obatnya.,1.69E+32,,NarasiNewsroom,in,Menapaki jalan kenangan,0,0,0,https://x.com/man_in_black/status/1694526605908156422,264277396,man_in_black
1.69E+32,Thu Aug 24 00:18:37 +0000 2023,0,@NarasiNewsroom Garansi rangka motor hanya 1 tahun??? Rangka komponen plg tahan lama. Bs puluhan tahun..,1.69E+32,,NarasiNewsroom,in,,0,0,0,https://x.com/DombaHitamManis/status/1694504447085576669,1.16E+32,DombaHitamManis
1.69E+32,Thu Aug 24 04:57:30 +0000 2023,0,@NarasiNewsroom Pantesan mobil pengiriman honda klu nurunin motornya pake jembatan gak digabrukin lagi. Klu digabrukin bisa pada meletot kali ya,1.69E+32,,NarasiNewsroom,in,Indonesia,0,0,0,https://x.com/AndyCioe/status/1694574633197220023,97381741,AndyCioe
1.69E+32,Thu Aug 24 00:34:15 +0000 2023,9,@NarasiNewsroom Bilang aja mau jualan.. https://t.co/ZnDb3McViZ,1.69E+32,https://pbs.twimg.com/media/F4QaZF0b0AAuQ-P.jpg,NarasiNewsroom,in,Makassar,0,0,2,https://x.com/Asmara_007/status/1694508380654870995,266591476,Asmara_007
1.69E+32,Thu Aug 24 03:09:39 +0000 2023,1,@NarasiNewsroom Skywave ku tertawa melihat motor lipat yg bersliweran,1.69E+32,,NarasiNewsroom,in,,0,0,0,https://x.com/recehgurih/status/1694547488953556996,1.36E+32,recehgurih
1.69E+32,Wed Aug 23 23:45:18 +0000 2023,0,@NarasiNewsroom Kenapa buyers konsumen tdk dapat ganti rugi?,1.69E+32,,NarasiNewsroom,in,,0,0,0,https://x.com/Mas_Jhooe/status/1694496064706158813,1.60E+32,Mas_Jhooe
1.69E+32,Thu Aug 24 03:29:30 +0000 2023,1,@NarasiNewsroom perawatan rutin : ganti oli ganti ban . GANTI RANGKA ,1.69E+32,,NarasiNewsroom,in,Palangka Raya Kalteng,0,0,1,https://x.com/Teguhwidiarto/status/1694552487389282453,55558284,Teguhwidiarto
1.69E+32,Wed Aug 23 23:08:52 +0000 2023,0,@NarasiNewsroom Dikira ganti frame seharga ganti spion kali ya,1.69E+32,,NarasiNewsroom,in,,0,0,0,https://x.com/AdiGhiffari16/status/1694486896494444648,103205714,AdiGhiffari16
1.69E+32,Thu Aug 24 02:06:16 +0000 2023,2,@NarasiNewsroom Yamaha dg blok mesinnya yg bobrok dan Honda dg rangkanya yg rapuh WKWKWK. Jd tertarik ngelirik Suzuki mana baru bgt beli Beat keluaran 2021,1.69E+32,,NarasiNewsroom,in,,0,0,0,https://x.com/junecloudy/status/1694531540339044367,1453454263,junecloudy
1.69E+32,Fri Aug 25 02:11:57 +0000 2023,0,@NarasiNewsroom garansi berlaku apabila kesalahan proses produksi kesalahan bahan material produk kesalahan konstruksi serta . . . . wah harga jual dan beli bisa turun jauh kl begini. mantab.,1.69E+32,,NarasiNewsroom,in,,0,0,0,https://x.com/AfwanFitra/status/1694895358818578829,1.23E+32,AfwanFitra
1.69E+32,Thu Aug 24 05:53:28 +0000 2023,1,@NarasiNewsroom Baru thn ini ganti ke honda sbelumnya selalu merek garpu. Eh malah seperti ini honda kampret. Bangkrut ajalah lo,1.69E+31,,NarasiNewsroom,in,,0,0,0,https://x.com/Aripindraprast1/status/1694588715082104993,1.04E+32,Aripindraprast1
1.69E+32,Wed Aug 23 16:12:51 +0000 2023,0,@NarasiNewsroom ke bengkel ah*ass *ini ga sekalian rangka nya diganti kak sepertinya udah parah nih,1.69E+32,,NarasiNewsroom,in,masih di sini,0,0,0,https://x.com/temeninvest/status/1694382199221669964,73060067,temeninvest
1.69E+32,Thu Aug 24 00:33:53 +0000 2023,1,@NarasiNewsroom 29 tahun bersama Honda namun sejak 5 tahun lalu sy beralih ke merk lain. Beruntung prediksi saya tepat sekarang makin mantap tinggalkan Honda model baru,1.69E+32,,NarasiNewsroom,in,Indonesia,0,0,0,https://x.com/dwimoreno50/status/1694508290221527427,197016788,dwimoreno50
1.69E+32,Thu Aug 24 04:03:42 +0000 2023,2,@NarasiNewsroom kalau rangka dikomersilkan fix brand ini gak punya durability yang bagus . seharusnya rangka bukan barang konsumable (kecuali kecelakaan ya) kalau tulang punggung harus ganti2 ya jelas konsep bisnisnya memberatkan konsumen . beda sama suzu,1.69E+32,,NarasiNewsroom,in,,0,0,1,https://x.com/FukusimaX/status/1694561093606330413,100541385,FukusimaX
1.69E+32,Wed Aug 23 14:10:42 +0000 2023,1,@NarasiNewsroom Bentar lagi motor berasa PC.. Bisa di rakit. ,1.69E+32,,NarasiNewsroom,in,Bekasi Indonesia,0,0,0,https://x.com/Zeent29/status/1694351459704537372,1.23E+32,Zeent29
1.69E+32,Thu Aug 24 09:38:54 +0000 2023,1,@NarasiNewsroom aneh nih. yg salah Honda kastamer yg nanggung hahaha..... ini jd kek 'rusak' tp yg sdh direncanakan. kl rusak nya gara2 cacat produksi ya gratis dong harusnya masa kastamer yg hrs beli sparepartnya. parah hahaha...,1.69E+32,,NarasiNewsroom,in,,0,0,1,https://x.com/AEndrani/status/1694645448492122256,1.17E+32,AEndrani
1.69E+32,Wed Aug 23 20:22:05 +0000 2023,4,@NarasiNewsroom Keluhannya apa jawabannya apa. Gak nyambung blas! Keluhan: sasis esaf rapuh berkarat dan mudah patah Jawaban: sasis esaf bisa dibeli di dealer Honda Coba eta terangkeun Ã¢â‚¬ÂÃ¢â‚¬Â,1.69E+32,,NarasiNewsroom,in,Indonesia,0,2,3,https://x.com/rizieqdivist/status/1694444921124786587,453931027,rizieqdivist
1.69E+32,Wed Aug 23 06:20:23 +0000 2023,3,@NarasiNewsroom Aku user honda insecure melihat ini,1.69E+32,,NarasiNewsroom,in,,0,0,0,https://x.com/tinybabybreathe/status/1694233104079356408,1.31E+32,tinybabybreathe
1.69E+32,Thu Aug 24 04:24:25 +0000 2023,0,@NarasiNewsroom Untung masih pake supra,1.69E+32,,NarasiNewsroom,in,Gresik Indonesia,0,0,0,https://x.com/bhrdd1n/status/1694566304106344958,9.66E+30,bhrdd1n
1.69E+32,Thu Aug 24 06:30:03 +0000 2023,0,@NarasiNewsroom Anehnya daripada blunder pembelaan diri knp gak bilang ya selanjutnya kami perbaiki . eh malahan jualan rangka Ã¢â‚¬ÂÃ¯Â¸ÂÃ¢â‚¬ÂÃ¯Â¸Â,1.69E+32,,NarasiNewsroom,in,Jakarta Indonesia,0,0,0,https://x.com/wikansuryow/status/1694597923009634529,7.16E+30,wikansuryow
1.69E+32,Wed Aug 23 15:36:11 +0000 2023,3,@NarasiNewsroom 1 15 jt dr dealer jual ke kita. Ini bikin orang mikir brarti rangka ini doang dr pabrik ga nyampe sejuta Gokil motornya mahal2 tp rangkanya di hemat in begini Ini honda emang mau ngasih solusi ganti rangka apa emang blunder aja ini,1.69E+32,,NarasiNewsroom,in,Surabaya Indonesia,0,1,0,https://x.com/idhamramadhan03/status/1694372974252654598,2257345536,idhamramadhan03
1.69E+32,Thu Aug 24 08:40:17 +0000 2023,0,@NarasiNewsroom Jika AHM memang resmi menjual rangka esf kuat dugaan kualiatas rangka memang sengaja di turunin biar penjualan rangka honda pun ikut meningkat yahh semacam black market lah.. Cuan...cuan....cuan...!!,1.69E+32,,NarasiNewsroom,in,sentosa,0,0,0,https://x.com/AlfredLee1910/status/1694630698899128802,1.05E+32,AlfredLee1910
1.69E+32,Wed Aug 23 14:12:15 +0000 2023,0,@NarasiNewsroom Itu harga rangka turun mesin terus bongkarnya berapa? Hidup lagi ada ada aja masa pengeluaran juga ada ada aja solusinya kendaraan listrik kan ,1.69E+32,,NarasiNewsroom,in,,0,1,0,https://x.com/denidesaputra/status/1694351851775545476,527176911,denidesaputra
1.69E+32,Thu Aug 24 14:59:17 +0000 2023,0,@NarasiNewsroom Marketing wkwkwk nambah2 suruh beli rangka sekarang bahahaha Mending ke yamaha atau suzuki aja udah terbaik,1.69E+32,,NarasiNewsroom,in,,0,0,0,https://x.com/Bwx_hd/status/1694726073324638412,520400049,Bwx_hd
1.69E+32,Wed Aug 23 15:59:30 +0000 2023,1,@NarasiNewsroom Motor-motor apa sekarang emang didesain biar cepat rusak kali ya? Biar pada cepat ganti baru atau onderdil baru. Rangka lbh ringan dengan klaim lebih sat set sat set dan stabil teknologi baru dengan klaim lebih enak tarikannya. Gue masih s,1.69E+32,,NarasiNewsroom,in,South Jakarta Indonesia,0,1,0,https://x.com/Ubai_mou/status/1694378842444771651,2495551004,Ubai_mou
1.69E+32,Thu Aug 24 04:19:22 +0000 2023,0,@NarasiNewsroom Kami minta recall produk. Malah dikasih solusi beli rangka lagi. Lawak emang itu honda,1.69E+31,,NarasiNewsroom,in,,0,0,0,https://x.com/abangrofii/status/1694565035606204491,1.04E+32,abangrofii
1.69E+32,Wed Aug 23 13:31:14 +0000 2023,3,@NarasiNewsroom Hai @AstraHondaCare .. Ini terkait keselamatan!!! Bayangkan saya naek ojol takut motor nya belipet saat lagi jalan..,1.69E+32,,NarasiNewsroom,in,Jakarta,0,0,0,https://x.com/rizqydar/status/1694341529262063974,160131706,rizqydar
1.69E+32,Thu Aug 24 04:52:30 +0000 2023,0,@NarasiNewsroom Fix cuan max. Harusnya recall trus minta maaf krna hall ini.,1.69E+32,,NarasiNewsroom,in,,0,0,0,https://x.com/teerserat/status/1694573372846522697,422589746,teerserat
1.69E+32,Thu Aug 24 01:16:22 +0000 2023,0,@NarasiNewsroom Mb @NajwaShihab ini termasuk advertorial kah?,1.69E+32,,NarasiNewsroom,in,Indonesia,0,0,0,https://x.com/Tebe131/status/1694518981481332948,249161390,Tebe131
1.69E+32,Wed Aug 23 14:17:59 +0000 2023,0,@NarasiNewsroom Untoeng gk dadi tumbas genhio ,1.69E+32,,NarasiNewsroom,in,Kota Semarang Jawa Tengah,0,0,0,https://x.com/my_dear_na3_7mi/status/1694353294855225746,1.59E+32,my_dear_na3_7mi
1.69E+32,Wed Aug 23 16:00:59 +0000 2023,0,@NarasiNewsroom @AstraHondaCare gw jatuh cinta sama Vario 125 malah kalau ganti pengen Vario lagi. Kecewa banget tanggapan pihak Honda tidak relevan. Cancel beli vario,1.69E+32,,NarasiNewsroom,in,,0,0,0,https://x.com/Endry_He/status/1694379214752137598,500884942,Endry_He
1.69E+32,Fri Sep 01 12:19:34 +0000 2023,0,@NarasiNewsroom Kasus keroposnya rangka Esaf sudah sedemikian masif dan ini menyangkut keselamatan pengendara. Mestinya pemerintah dalam hal ini pihak terkait harus memanggil Presdir AHM untuk langkah nyata. Dan dikasih tempo penyelesaian. Jgn diserahkan ,1.70E+32,,NarasiNewsroom,in,ALS- AKAP,0,0,0,https://x.com/ajigees/status/1697584986030035098,236305213,ajigees
1.69E+32,Wed Aug 23 14:12:23 +0000 2023,2,@NarasiNewsroom padahal klo rangka sih harusnya garansi 20 tahun,1.69E+32,,NarasiNewsroom,in,ÃƒÅ T: 45.000045 0.000052,0,0,0,https://x.com/plasmanutfak/status/1694351884239487419,145573036,plasmanutfak
1.69E+32,Thu Aug 24 01:01:57 +0000 2023,0,@NarasiNewsroom Pinter kali nyari cuan ,1.69E+32,,NarasiNewsroom,in,Medan,0,0,0,https://x.com/AndreanJerrico/status/1694515353983025443,440700526,AndreanJerrico
1.69E+32,Thu Aug 24 00:03:03 +0000 2023,0,@NarasiNewsroom urung niat saya mau beli beat mau beli yamaha bosen karena dirumah jg udh ada nmax pas iseng tengok website suzuki jd tertarik sama suzuki NEX II lumayan cakep desainnya apalagi yg warna ungu dop,1.69E+32,,NarasiNewsroom,in,,0,0,0,https://x.com/SKingbed/status/1694500530306142430,1.51E+32,SKingbed
1.69E+32,Wed Aug 23 21:17:58 +0000 2023,1,@NarasiNewsroom Daripada gini solusinya pindah merk sebelah saja,1.69E+32,,NarasiNewsroom,in,ÃƒÅT: -6.2383642 106.5080076,0,0,0,https://x.com/Bagus_Satub/status/1694458988015013994,136916344,Bagus_Satub
1.69E+32,Wed Aug 23 23:47:12 +0000 2023,0,@NarasiNewsroom Kalo emang dah banyak kasus jelas itu bermasalah... Harus ditarik ulang semua... ato minimal diganti sparepart yg bermasalah gratis.... Eh.. lucunya sekarang malah cari untung lagi dgn jualan esaf... cari untung lagi... Lawak...,1.69E+32,,NarasiNewsroom,in,,0,0,0,https://x.com/Wwn0303/status/1694496542517023166,2833461882,Wwn0303
1.69E+32,Wed Aug 23 16:06:29 +0000 2023,0,@NarasiNewsroom Mengatasi masalah dengan masalah... yg penting cuan ye kaaaaan Ngakak abieeesz lurrr ,1.69E+32,,NarasiNewsroom,in,Alam ketiga,0,0,0,https://x.com/OzakOzil/status/1694380600701182181,3848148673,OzakOzil
1.69E+32,Thu Aug 24 04:56:38 +0000 2023,0,@NarasiNewsroom Jual rangka? Nomor rangka bijimane? Ada ada saja ini sales. Masak rangka jd fastmoving.,1.69E+32,,NarasiNewsroom,in,,0,0,0,https://x.com/fireworkID/status/1694574415198277955,9.91E+31,fireworkID
1.70E+31,Sat Aug 26 01:58:57 +0000 2023,7,@CNNIndonesia Menurut kalian bagaimana setujukah jika @AstraHondaCare @welovehonda Lakukan RECALL Motor motor nya yang bermasalah itu ? Sertai alasan nya.... ,1.70E+32,,CNNIndonesia,in,Klaten Jawa Tengah,1,10,11,https://x.com/Catatan_ali7/status/1695254475597066690,1.13E+32,Catatan_ali7
1.70E+31,Sat Aug 26 07:02:36 +0000 2023,0,@CNNIndonesia Gua ga mau tau recall honda Scoppy prestige 2022 gua. Kalo ga mending gua ancurin aja nih sekalian motor rangka butut,1.70E+32,,CNNIndonesia,in,Tangsel ceria,0,3,0,https://x.com/Maryadiade01/status/1695330890824798504,1.48E+32,Maryadiade01
1.70E+31,Sat Aug 26 01:57:55 +0000 2023,76,@CNNIndonesia Kalau dampaknya ke industri keuangan gimana kejauhan gak https://t.co/67zRcfyUms,1.70E+32,,CNNIndonesia,in,Little castle,0,10,6,https://x.com/Outstandjing/status/1695254211930583079,59363362,Outstandjing
1.70E+31,Sat Aug 26 01:31:34 +0000 2023,58,@CNNIndonesia lagian udah rame banget gini dan masih ga mau recall juga.,1.70E+32,,CNNIndonesia,in,PT Bareng Bersama Digital,0,3,0,https://x.com/BarengApp/status/1695247581436395841,1.60E+32,BarengApp
1.70E+31,Sat Aug 26 04:09:54 +0000 2023,0,@CNNIndonesia Nyimak terus,1.70E+32,,CNNIndonesia,in,,0,1,0,https://x.com/webeeu/status/1695287429530595680,1.23E+32,webeeu
1.70E+31,Sat Aug 26 05:22:26 +0000 2023,3,@CNNIndonesia Bang adnoh yang maju kah?,1.70E+32,,CNNIndonesia,in,Indonesia,0,0,0,https://x.com/filcadet/status/1695305683699474563,1350533526,filcadet
1.70E+31,Sat Aug 26 06:34:12 +0000 2023,20,@CNNIndonesia Yamaha sama Suzuki sedang melihat ini sambil ketawa,1.70E+32,,CNNIndonesia,in,,0,6,1,https://x.com/cemburuya/status/1695323744166953299,1.16E+32,cemburuya
1.70E+31,Sat Aug 26 09:48:43 +0000 2023,0,@CNNIndonesia Bikin gempar banget ini perihal rangka motor,1.70E+32,,CNNIndonesia,in,shut up,0,0,0,https://x.com/chilluvs/status/1695372692869054844,1.50E+32,chilluvs
1.70E+31,Sat Aug 26 00:55:40 +0000 2023,5,@CNNIndonesia Shrsnya u smtr ahm g boleh jualan dulu sd selesai penyelidikan independen penyebab keroposnya.....,1.70E+32,,CNNIndonesia,in,,1,0,1,https://x.com/Alfamaulana01/status/1695238547018846573,234586131,Alfamaulana01
1.70E+31,Sat Aug 26 01:00:23 +0000 2023,1,@CNNIndonesia Siapa nih pegawai AHM yg ngide bikin rangka ginian..,1.70E+32,,CNNIndonesia,in,,0,2,0,https://x.com/NurAlamSyhClcap/status/1695239734593999030,423112110,NurAlamSyhClcap
1.70E+31,Sat Aug 26 01:24:38 +0000 2023,2,@CNNIndonesia @welovehonda we do @welovehonda we do @welovehonda we do oohh honde we love you,1.70E+32,,CNNIndonesia,en,Bahamas,0,3,0,https://x.com/bekokjin/status/1695245837088215134,455916926,bekokjin
1.70E+31,Sat Aug 26 01:25:46 +0000 2023,80,@CNNIndonesia harusnya ada yg gugat ke pengadilan ini udah ranah perlindungan konsumen,1.70E+32,,CNNIndonesia,in,,0,8,4,https://x.com/YungKenReds/status/1695246121206255991,7.96E+31,YungKenReds
1.70E+31,Sat Aug 26 01:41:47 +0000 2023,5,@CNNIndonesia jika gak mw recall perusahaannya di tutup ijinnya masih banyak pabrikan yang baik dan tidak membohongi konsumen dengan tidak mengambil keuntungan terlalu banyak,1.70E+31,,CNNIndonesia,in,,0,0,0,https://x.com/goblueheart/status/1695250152737706493,1.60E+32,goblueheart
1.70E+31,Sat Aug 26 01:42:04 +0000 2023,9,@CNNIndonesia Harus transparan ini demi bisnis lancar bisa bisa nego di bawah meja ,1.70E+32,,CNNIndonesia,in,,0,1,0,https://x.com/Kumbang702/status/1695250225009676295,1.58E+32,Kumbang702
1.70E+31,Sat Aug 26 01:56:28 +0000 2023,27,@CNNIndonesia Harusnya memang Recall karena jika ditemukan satu produk gagal apalagi ini menyangkut dengan keselamatan orang Jika ini dibiarkan maka ada potensi pembiaran terjafi insident buruknya adalah penghilangan nyawa orang. Ini serius keselamatan ad,1.70E+32,,CNNIndonesia,in,indonesia,0,2,0,https://x.com/habiybiy/status/1695253847298670994,81511026,habiybiy
1.70E+31,Sat Aug 26 02:05:39 +0000 2023,26,@CNNIndonesia Sekedar mengingatkan bang ahm kalau sampai ada korban jiwa semua akan hancur dlm sekejap. Saat itu terjadi biaya recall akan terasa sangat murah tapi semua sudah terlambat.,1.70E+32,,CNNIndonesia,in,,0,3,4,https://x.com/tiyanangger/status/1695256158100222271,267082366,tiyanangger
1.70E+31,Sat Aug 26 02:09:20 +0000 2023,2,@CNNIndonesia 9 juta lebih kalo beneran di recall tanpa syarat apapun bakal masuk sejarah sekaligus promosi bagus buat bang adnoh,1.70E+32,,CNNIndonesia,in,,0,1,0,https://x.com/jvncs_/status/1695257088405172649,314105223,jvncs_
1.70E+31,Sat Aug 26 02:13:11 +0000 2023,5,@CNNIndonesia Sangat berbahaya beli yg produk lain saja dulu.,1.70E+32,,CNNIndonesia,in,,0,0,0,https://x.com/harism495/status/1695258057373036778,1.68E+32,harism495
1.70E+31,Sat Aug 26 02:19:49 +0000 2023,3,@CNNIndonesia Yakin AHM nggak bakalan recall dengan alasan casenya ini cuma sebagian kecil dan masih dipelajari,1.70E+32,,CNNIndonesia,in,Ã°Å¸â€¡Â®Ã°Å¸â€¡Â©,0,0,0,https://x.com/asis_lillo/status/1695259725280260404,385954080,asis_lillo
